desc1,desc2,value,date
Fish,Takeaway fish,8,2013
Fish,Takeaway fish,7,2014
Fish,"Salmon, tinned",6,1974
Fish,"Salmon, tinned",8,1975
Fish,"Salmon, tinned",5,1976
Fish,"Salmon, tinned",4,1977
Fish,"Salmon, tinned",5,1978
Fish,"Salmon, tinned",5,1979
Fish,"Salmon, tinned",7,1980
Fish,"Salmon, tinned",8,1981
Fish,"Salmon, tinned",5,1982
Fish,"Salmon, tinned",8,1983
Fish,"Salmon, tinned",7,1984
Fish,"Salmon, tinned",6,1985
Fish,"Salmon, tinned",8,1986
Fish,"Salmon, tinned",7,1987
Fish,"Salmon, tinned",7,1988
Fish,"Salmon, tinned",5,1989
Fish,"Salmon, tinned",6,1990
Fish,"Salmon, tinned",9,1991
Fish,"Salmon, tinned",9,1992
Fish,"Salmon, tinned",8,1993
Fish,"Salmon, tinned",9,1994
Fish,"Salmon, tinned",8,1995
Fish,"Salmon, tinned",8,1996
Fish,"Salmon, tinned",8,1997
Fish,"Salmon, tinned",7,1998
Fish,"Salmon, tinned",5,1999
Fish,"Salmon, tinned",7,2000
Fish,"Salmon, tinned",6,2001
Fish,"Salmon, tinned",6,2002
Fish,"Salmon, tinned",6,2003
Fish,"Salmon, tinned",6,2004
Fish,"Salmon, tinned",6,2005
Fish,"Salmon, tinned",5,2006
Fish,"Salmon, tinned",5,2007
Fish,"Salmon, tinned",5,2008
Fish,"Salmon, tinned",4,2009
Fish,"Salmon, tinned",3,2010
Fish,"Salmon, tinned",3,2011
Fish,"Salmon, tinned",2,2012
Fish,"Salmon, tinned",2,2013
Fish,"Salmon, tinned",3,2014
Fish,Other tinned or bottled fish,12,1974
Fish,Other tinned or bottled fish,12,1975
Fish,Other tinned or bottled fish,14,1976
Fish,Other tinned or bottled fish,12,1977
Fish,Other tinned or bottled fish,10,1978
Fish,Other tinned or bottled fish,11,1979
Fish,Other tinned or bottled fish,12,1980
Fish,Other tinned or bottled fish,13,1981
Fish,Other tinned or bottled fish,14,1982
Fish,Other tinned or bottled fish,15,1983
Fish,Other tinned or bottled fish,14,1984
Fish,Other tinned or bottled fish,15,1985
Fish,Other tinned or bottled fish,17,1986
Fish,Other tinned or bottled fish,20,1987
Fish,Other tinned or bottled fish,20,1988
